dataset,location,weighting,T,start_year,end_year,n_years,n_months,selector,base_sr,sr,delta_sr,gainQ,meanC,sd_monthly_C,mean_cancellation,p95_cancellation,positive_year_frac
world_ex_us_market_vwcap,world_ex_us,vw_cap,60,2007,2025,19,228,gate2,0.9795043296421203,2.7910617240564273,1.811557394414307,0.35013391613504913,17.473684210526315,3.7268179818555334,2.024739453656056,3.082536710203364,0.8421052631578947
world_ex_us_market_vwcap,world_ex_us,vw_cap,60,2007,2025,19,228,median3,0.9795043296421203,2.812163573890163,1.8326592442480427,0.3508369404578597,18.31578947368421,3.268635597484034,2.044281305622362,3.082536710203364,0.8421052631578947
world_ex_us_market_vwcap,world_ex_us,vw_cap,60,2007,2025,19,228,cons_mean,0.9795043296421203,2.8053815277266074,1.8258771980844872,0.35144120796002704,17.894736842105264,3.2822266565117,2.034510379639209,3.082536710203364,0.8421052631578947
world_ex_us_market_vwcap,world_ex_us,vw_cap,60,2007,2025,19,228,cons_stack,0.9795043296421203,2.811046604957912,1.8315422753157917,0.3512152195124684,18.19976023164581,3.22767025325371,2.0417019678280073,3.082536710203364,0.8421052631578947
world_ex_us_market_vwcap,world_ex_us,vw_cap,60,2007,2025,19,228,stack3,0.9795043296421203,2.783357049973307,1.8038527203311867,0.34584432237828205,17.881593372733988,2.8476138545840772,2.035465959845008,2.9588928076825916,0.8421052631578947
world_ex_us_market_vwcap,world_ex_us,vw_cap,120,2012,2025,14,168,current,1.4128254025016607,2.552042415745524,1.1392170132438633,0.1866558094437858,20.285714285714285,7.50021385494936,2.1325287087409777,3.4864428675525203,0.7857142857142857
world_ex_us_market_vwcap,world_ex_us,vw_cap,120,2012,2025,14,168,gate2,1.4128254025016607,2.589174911725265,1.1763495092236043,0.1969344038360447,19.142857142857142,6.099264424370514,2.0093556598149993,3.037950767551967,0.7857142857142857
world_ex_us_market_vwcap,world_ex_us,vw_cap,120,2012,2025,14,168,median3,1.4128254025016607,2.6891091284023303,1.2762837259006696,0.21224530054988305,21.142857142857142,4.132948830961964,2.091926982344967,3.037950767551967,0.7857142857142857
world_ex_us_market_vwcap,world_ex_us,vw_cap,120,2012,2025,14,168,cons_mean,1.4128254025016607,2.6497835153600326,1.236958112858372,0.20756734416523948,20.142857142857142,4.82295622600006,2.050641321079983,3.037950767551967,0.7857142857142857
world_ex_us_market_vwcap,world_ex_us,vw_cap,120,2012,2025,14,168,cons_stack,1.4128254025016607,2.6877990199805577,1.274973617478897,0.212328826889961,21.07092862591822,4.161047891035549,2.088668040881975,3.037950767551967,0.7857142857142857
world_ex_us_market_vwcap,world_ex_us,vw_cap,120,2012,2025,14,168,stack3,1.4128254025016607,2.7519724110524244,1.3391470085507637,0.22961128527348418,21.192721797234952,4.804311615665108,2.1350052995818074,3.037950767551967,0.7857142857142857
world_ex_us_market_vwcap,world_ex_us,vw_cap,240,2022,2025,4,48,current,2.214016229593656,2.861993537479501,0.6479773078858448,0.0865364137024705,36.0,0.0,3.961313527641701,4.230981756555729,0.75
